year,raw_var_name,position,label,value_labels,missing_values
2021,DISPCODE,93.0,Final Disposition,"1100 - 1100: Completed Interview; 1200 - 1200: Partial Interview; 2111 - 2111: Landline HH Level Refusal / Known Residence; 2112 - 2112: Resp Final Refusal / Hangup / Term; 2120 - 2120: Resp Terminate During Interview; 2210 - 2210: Selected Respondent Not Available; 2320 - 2320: Respondent Mental/Physical Impairment; 2330 - 2330: Language Barrier, Non Span/Port; 3100 - 3100: Hang Up / Unknown if Private Residence; 3130 - 3130: No Answer; 3140 - 3140: Answering Machine / Unknown if Private Residence; 3150 - 3150: Tech Barrier, Unknown if Private Residence; 3200 - 3200: Refusal Before Confirming Eligibility; 3322 - 3322: Unable to communicate (phys/men imp) at HH level; 3330 - 3330: Language barrier at HH level; 3700 - 3700: On Never Call List; 4100 - 4100: Out of Area; 4200 - 4200: Fax / Data / Modem; 4300 - 4300: Possible Nonworking / Disconnect; 4400 - 4400: Phone Busy / Fast Busy / Circuit Busy / Operator Message; 4430 - 4430: Call Forwarding / Pager; 4460 - 4460: Reached a Landline (Cell sample only); 4500 - 4500: Not a Private Residence; 4900 - 4900: Suspended by Supervisor; 5100 - 5100: Schedule callback; 5121 - 5121: Cell Call Dropped; 5560 - 5560: Unsafe for Interview",
2021,DM2LANG,94.0,OR01.02 Do you regularly speak a language other than English at Home?,1 - Yes; 2 - No; 3 - Interview being conducted in Spanish; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,DM2LANGA,95.0,OR01.03 What is this language?,11 - Spanish; 12 - Cambodian; 13 - Chinese (use this code also for Cantonese or Mandarin); 14 - Hmong; 15 - Japanese; 16 - Korean; 17 - Lao; 18 - Mien; 19 - Vietnamese; 20 - Arabic; 21 - Romanian; 22 - Russian; 23 - Tagalog (pronounced ta-GA-log); 24 - Ukrainian; 25 - Other (Specify); 77a - Don't know/Not sure; 99a - Refused,"77, 99"
2021,DM2LANGB,96.0,OR01.03 What is this language?,11 - Spanish; 12 - Cambodian; 13 - Chinese (use this code also for Cantonese or Mandarin); 14 - Hmong; 15 - Japanese; 16 - Korean; 17 - Lao; 18 - Mien; 19 - Vietnamese; 20 - Arabic; 21 - Romanian; 22 - Russian; 23 - Tagalog (pronounced ta-GA-log); 24 - Ukrainian; 25 - Other (Specify); 77a - Don't know/Not sure; 99a - Refused,"77, 99"
2021,DM2LANGO,97.0,OR01.03 What is this language?,,
2021,DRNK3GE5,98.0,"C12.03 Considering all types of alcoholic beverages, how many times during the past 30 days did you have 5 or more drinks for men or 4 or more drinks for women on an occasion?",77a - Don't know / Not sure; 88 - None; 99a - Refused,"77, 99"
2021,ECIGARET,99.0,"OR134.01 Have you ever used an e-cigarette or other electronic vaping product, even just one time, in your entire life?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,ECIGNOW1,100.0,"[CDC] C11.04 Do you now use e-cigarettes or other electronic vaping products every day, some days, or not at all?",1 - Every day; 2 - Some days; 3 - Not at all; 4 - Never smoked e-cigs; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,ECIGNOWOR,101.0,"C11.04 Do you now use e-cigarettes or other electronic vaping products every day, some days, or not at all?",1 - Every day; 2 - Some days; 3 - Not at all; 4 - Never smoked e-cigs; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,EDUCA,102.0,Recode of EDUCAX to match CDC EDUCA,"1 - Never attended school or only attended kindergarten; 2 - Grades 1 through 8 (Elementary); 3 - Grades 9 through 11 (Some high school); 4 - Grade 12 (High school graduate) or GED; 5 - College 1 year to 3 years (Some college or technical school); 6 - College 4 years or more (College graduate); 7 - GED (did not graduate high school, instead obtained a GED); 9a - Refused",9
2021,EDUCAX,103.0,C09.06 What is the highest grade or year of school you completed?,"1 - Never attended school or only attended kindergarten; 2 - Grades 1 through 8 (Elementary); 3 - Grades 9 through 11 (Some high school); 4 - Grade 12 (High school graduate); 5 - College 1 year to 3 years (Some college or technical school); 6 - College 4 years or more (College graduate); 7 - GED (did not graduate high school, instead obtained a GED); 9a - Refused",9
2021,EMPLOY1,104.0,C09.14 Are you currently…?,"1 - Employed for wages; 2 - Self-employed; 3 - Out of work for 1 year or more; 4 - Out of work for less than 1 year; 5 - A homemaker; 6 - A student; 7 - Retired, OR; 8 - Unable to work; 9a - Refused",9
2021,EXERANY2,105.0,"C04.01 During the past month, other than your regular job, did you participate in any physical activities or exercises such as running, calisthenics, golf, gardening, or walking for exercise?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,FAMCANCER,106.0,OR191.01. Has a healthcare provider ever specifically asked you about your family history of cancer?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,FLSHTMY3_MONTH,107.0,C13.02 During what month and year did you receive your most recent flu vaccine that was sprayed in your nose or flu shot injected into your arm?,77a - Don't know / Not sure; 99a - Refused,"77, 99"
2021,FLSHTMY3_YEAR,108.0,C13.02 During what month and year did you receive your most recent flu vaccine that was sprayed in your nose or flu shot injected into your arm?,7777a - Don't know / Not sure; 9999a - Refused,"7777, 9999"
2021,FLUSHOT7,109.0,"C13.01 During the past 12 months, have you had either flu vaccine that was sprayed in your nose or flu shot injected into your arm?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,FMONTH,110.0,File Month,,
2021,FRENCHF1,111.0,"C15.04 How often did you eat any kind of fried potatoes, including French fries, home fries, or hash browns?",,"777, 999"
2021,FRUIT2,112.0,"C15.01 Not including juices, how often did you eat fruit? You can tell me times per day, times per week or times per month.",,"777, 999"
2021,FRUITJU2,113.0,"C15.02 Not including fruit-flavored drinks or fruit juices with added sugar, how often did you drink 100% fruit juice such as apple or orange juice?",,"777, 999"
2021,FVGREEN1,114.0,"C15.03 How often did you eat a green leafy or lettuce salad, with or without other vegetables?",,"777, 999"
2021,GENHLTH,115.0,C01.01 Would you say that in general your health is:,"1 - Excellent; 2 - Very Good; 3 - Good; 4 - Fair, or; 5 - Poor; 7a - Don't know / Not sure; 9a - Refused","7, 9"
2021,GEOSTR,116.0,GEOSTRATUM,,
2021,HADSIGM4,117.0,M12.01 Colonoscopy and sigmoidoscopy are exams to check for colon cancer. Have you ever had either of these exams?,1 - Yes; 2 - No; 7a - Don't Know/Not Sure; 9a - Refused,"7, 9"
2021,HAVARTH5,118.0,"C08.01 (Ever told) (you had) some form of arthritis, rheumatoid arthritis, gout, lupus, or fibromyalgia?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,HEIGHT3,119.0,C09.19 About how tall are you without shoes?,7777 - Don't know / Not sure; 9999 - Refused,"777, 999"
2021,HHADULT,120.0,"CP.11 How many members of your household, including yourself, are 18 years of age or older?",,
2021,HISPANC3_1,121.0,"[CDC] C09.02 Are you Hispanic, Latino/a, or Spanish origin?","1 - Mexican, Mexican American, Chicano/a; 2 - Puerto Rican; 3 - Cuban; 4 - Another Hispanic, Latino/a, or Spanish origin; 5 - No (Not of Hispanic, Latino/a, or Spanish Origin); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,HISPANC3_2,122.0,"[CDC] C09.02 Are you Hispanic, Latino/a, or Spanish origin?","1 - Mexican, Mexican American, Chicano/a; 2 - Puerto Rican; 3 - Cuban; 4 - Another Hispanic, Latino/a, or Spanish origin; 5 - No (Not of Hispanic, Latino/a, or Spanish Origin); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,HISPANC3_3,123.0,"[CDC] C09.02 Are you Hispanic, Latino/a, or Spanish origin?","1 - Mexican, Mexican American, Chicano/a; 2 - Puerto Rican; 3 - Cuban; 4 - Another Hispanic, Latino/a, or Spanish origin; 5 - No (Not of Hispanic, Latino/a, or Spanish Origin); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,HISPANC3_4,124.0,"[CDC] C09.02 Are you Hispanic, Latino/a, or Spanish origin?","1 - Mexican, Mexican American, Chicano/a; 2 - Puerto Rican; 3 - Cuban; 4 - Another Hispanic, Latino/a, or Spanish origin; 5 - No (Not of Hispanic, Latino/a, or Spanish Origin); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,HIVTST7,125.0,C14.01 Have you ever been tested for HIV?  Do not count tests you may have had as part of a blood donation. Include testing fluid from your mouth.,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,HIVTSTD3_MONTH,126.0,"C14.02 Not including blood donations, in what month and year was your last H.I.V. test?",77a - Don't know / Not sure; 99a - Refused,"77, 99"
2021,HIVTSTD3_YEAR,127.0,"C14.02 Not including blood donations, in what month and year was your last H.I.V. test?",7777a - Don't know / Not sure; 9999a - Refused,"7777, 9999"
2021,HOOKAH30,128.0,"OR112.1. During the past 30 days, on how many days did you smoke tobacco in a hookah?",77a - Don't know/Not sure; 88 - None; 99a - Refused,"77, 99"
2021,IDATE,129.0,Interview Date,,
2021,IDAY,130.0,Day of Interview,,
2021,IMFVPLA2,131.0,WHERE DID YOU GET YOUR LAST FLU SHOT/VACCINE?,,
2021,IMFVPLAC,132.0,C13.03 At what kind of place did you get your last flu shot or vaccine? (READ IF NECESSARY:) How would you describe the place where you went to get your most recent flu vaccine?,"1 - A doctor's office or health maintenance organization (HMO); 2 - A health department; 3 - Another type of clinic or health center (a community health center); 4 - A senior, recreation, or community center; 5 - A store (supermarket, drug store); 6 - A hospital (inpatient); 7 - An emergency room; 8 - Workplace; 9 - Some other kind of place; 10 - Received vaccination in Canada/Mexico; 11 - A school; 12 - A drive though location at some other placethan listed above; 77a - Don't know/Not sure; 99a - Refused","77, 99"
2021,IMONTH,133.0,Month of Interview,,
2021,INCOME3,134.0,C09.16 Is your annual household income from all sources:,"1 - Less than $10,000; 2 - $10,000 to less than $15,000; 3 - $15,000 to less than $20,000; 4 - $20,000 to less than $25,000; 5 - $25,000 to less than $35,000; 6 - $35,000 to less than $50,000; 7 - $50,000 to less than $75,000; 8 - $75,000 to less than $100,000; 9 - $100,000 to less than $150,000; 10 - $150,000 to less than $200,000; 11 - $200,000 or more; 77a - Don't know / Not sure; 99a - Refused","77, 99"
2021,IYEAR,135.0,Year of Interview,,
2021,JOINPAI2,136.0,"C08.06. Please think about the past 30 days, keeping in mind all of your joint pain or aching and whether or not you have taken medication. During the past 30 days, how bad was yd as it can be?",,"77, 99"
2021,LADULT1,137.0,LL.06 Are you 18 years of age or older?,1 - Yes; 2 - No,
2021,LANDLINE,138.0,CP.10 Do you also have a landline telephone in your home that is used to make and receive calls?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,LASTDEN4,139.0,"OR140.01 Including all types of dentists, such as orthodontists, oral surgeons, and all other dental specialists, as well as dental hygienists, how long has it been since you last visited a dentist or a dental clinic for any reason?",1 - Within the past year (anytime less than 12 months ago); 2 - Within the past 2 years (1 year but less than 2 years ago); 3 - Within the past 5 years (2 years but less than 5 years ago); 4 - 5 or more years ago; 7a - Don't know / Not sure; 8 - Never; 9a - Refused,"7, 9"
2021,LASTSIG4,140.0,M12.05 How long has it been since your most recent colonoscopy or sigmoidoscopy?,1 - Within the past year (anytime less than 12 months ago); 2 - Within the past 2 years (1 year but less than 2 years ago); 3 - Within the past 3 years (2 years but less than 3 years ago); 4 - Within the past 5 years (3 years but less than 5 years ago); 5 - 5 or more years ago; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,LASTSMK2,141.0,"M22.01 How long has it been since you last smoked a cigarette, even one or two puffs?",1 - Within the past month (less than 1 month ago); 2 - Within the past 3 months (1 month but less than 3 months ago); 3 - Within the past 6 months (3 months but less than 6 months ago); 4 - Within the past year (6 months but less than 1 year ago); 5 - Within the past 5 years (1 year but less than 5 years ago); 6 - Within the past 10 years (5 years but less than 10 years ago); 7 - 10 years or more; 8 - Never smoked regularly; 77a - Don't know / Not sure; 99a - Refused,"77, 99"
2021,LIMITSODA,142.0,OR157.02. Are you currently trying to reduce or limit the amount of soda that you drink? Please do not include diet or sugar-free sodas.,1 - Yes; 2 - No; 7a - Don't Know/Not Sure; 8a - Not Applicable/Does not drink soda; 9a - Refused,"7, 8, 9"
2021,LMTJOIN3,143.0,C08.04. Are you now limited in any way in any of your usual activities because of arthritis or joint symptoms?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,MARITAL,144.0,[CDC] C09.05 Are you: (marital status),1 - Married; 2 - Divorced; 3 - Widowed; 4 - Separated; 5 - Never married; 6 - A member of an unmarried couple OR; 9a - Refused,9
2021,MARITALX,145.0,C09.05 Are you: (marital status),1 - Married; 2 - Divorced; 3 - Widowed; 4 - Separated; 5 - Never married; 6 - A member of an unmarried couple OR; 7 - A member of a Registered Domestic Partnership; 9a - Refused,9
2021,MAXDRNKS,146.0,"C12.04 During the past 30 days, what is the largest number of drinks you had on any occasion?",77a - Don't know / Not sure; 99a - Refused,"77, 99"
2021,MEDCOST1,147.0,C03.03 Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,MELANOMA,148.0,OR160.01 Was your most recent diagnosis of skin cancer melanoma?,1 - Yes; 2 - No; 7a - Don’t know/Not sure; 9a - Refused,"7, 9"
2021,MENTHLTH,149.0,"C02.02 Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?",77a - Don't know / Not sure; 88 - None; 99a - Refused,"77, 99"
2021,MENTHOL,150.0,OR137.01 Are the cigarettes you smoke menthol or non-menthol?,1 - Menthol; 2 - Non-menthol; 3 - Both menthol and non-menthol; 7a - Don't know/Not sure; 8 - Other; 9a - Refused,"7, 9"
2021,MJ30X2,151.0,"OR129.02 During the past 30 days, on how many days did you use marijuana?",,"77, 99"
2021,MJANY,152.0,"OR129.01 How old were you the first time you used marijuana in ANY form, if ever?",,"777, 999"
2021,MJHOW1,153.0,OR129.03 How did you use marijuana in the past 30 days?,"1 - Smoked it (in a joint, bong, pipe, or blunt); 2 - Ate it (in brownies, cakes, cookies, or candy); 3 - Drank it (tea, cola, or alcohol); 4 - Vaporized it (e-cigarette-like vaporizer, vape pen); 5 - Dabbed it (using butane hash oil, wax or concentrates); 6 - Or used it some other way (SPECIFY); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,MJHOW2,154.0,OR129.03 How did you use marijuana in the past 30 days?,"1 - Smoked it (in a joint, bong, pipe, or blunt); 2 - Ate it (in brownies, cakes, cookies, or candy); 3 - Drank it (tea, cola, or alcohol); 4 - Vaporized it (e-cigarette-like vaporizer, vape pen); 5 - Dabbed it (using butane hash oil, wax or concentrates); 6 - Or used it some other way (SPECIFY); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,MJHOW3,155.0,OR129.03 How did you use marijuana in the past 30 days?,"1 - Smoked it (in a joint, bong, pipe, or blunt); 2 - Ate it (in brownies, cakes, cookies, or candy); 3 - Drank it (tea, cola, or alcohol); 4 - Vaporized it (e-cigarette-like vaporizer, vape pen); 5 - Dabbed it (using butane hash oil, wax or concentrates); 6 - Or used it some other way (SPECIFY); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,MJHOW4,156.0,OR129.03 How did you use marijuana in the past 30 days?,"1 - Smoked it (in a joint, bong, pipe, or blunt); 2 - Ate it (in brownies, cakes, cookies, or candy); 3 - Drank it (tea, cola, or alcohol); 4 - Vaporized it (e-cigarette-like vaporizer, vape pen); 5 - Dabbed it (using butane hash oil, wax or concentrates); 6 - Or used it some other way (SPECIFY); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,MJHOW5,157.0,OR129.03 How did you use marijuana in the past 30 days?,"1 - Smoked it (in a joint, bong, pipe, or blunt); 2 - Ate it (in brownies, cakes, cookies, or candy); 3 - Drank it (tea, cola, or alcohol); 4 - Vaporized it (e-cigarette-like vaporizer, vape pen); 5 - Dabbed it (using butane hash oil, wax or concentrates); 6 - Or used it some other way (SPECIFY); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,MJHOW6,158.0,OR129.03 How did you use marijuana in the past 30 days?,"1 - Smoked it (in a joint, bong, pipe, or blunt); 2 - Ate it (in brownies, cakes, cookies, or candy); 3 - Drank it (tea, cola, or alcohol); 4 - Vaporized it (e-cigarette-like vaporizer, vape pen); 5 - Dabbed it (using butane hash oil, wax or concentrates); 6 - Or used it some other way (SPECIFY); 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,MJHOWO,159.0,OR129.03 How did you use marijuana in the past 30 days? (OTHER),,
2021,MRACE1_1,160.0,C09.03 Which one or more of the following would you say is your race?,10 - White; 20 - Black or African American; 30 - American Indian or Alaska Native; 41 - (ASIAN) Asian Indian; 42 - (ASIAN) Chinese; 43 - (ASIAN) Filipino; 44 - (ASIAN) Japanese; 45 - (ASIAN) Korean; 46 - (ASIAN) Vietnamese; 47 - (ASIAN) Other Asian; 51 - (PACIFIC ISLANDER) Native Hawaiian; 52 - (PACIFIC ISLANDER) Guamanian or Chamorro; 53 - (PACIFIC ISLANDER) Samoan; 54 - (PACIFIC ISLANDER) Other Pacific Islander; 60 - Other; 77a - Don't know/Not sure; 88 - No additional choices; 99a - Refused,"77, 99"
2021,MRACE1_2,161.0,C09.03 Which one or more of the following would you say is your race?,10 - White; 20 - Black or African American; 30 - American Indian or Alaska Native; 41 - (ASIAN) Asian Indian; 42 - (ASIAN) Chinese; 43 - (ASIAN) Filipino; 44 - (ASIAN) Japanese; 45 - (ASIAN) Korean; 46 - (ASIAN) Vietnamese; 47 - (ASIAN) Other Asian; 51 - (PACIFIC ISLANDER) Native Hawaiian; 52 - (PACIFIC ISLANDER) Guamanian or Chamorro; 53 - (PACIFIC ISLANDER) Samoan; 54 - (PACIFIC ISLANDER) Other Pacific Islander; 60 - Other; 77a - Don't know/Not sure; 88 - No additional choices; 99a - Refused,"77, 99"
